keyword_country,keyword_raw,keyword,kw_match,match_mode,regex_pattern,stance_original,stance_primary,context
Mexico,#MujeresJuntasMarabunta,#MujeresJuntasMarabunta,mujeresjuntasmarabunta,word,\bmujeresjuntasmarabunta\b,Support / Adjacent,Support,Mexico: collective announced after #MeTooEscritoresMexicanos to confront machista violence in cultural fields. Translation/Gloss: Women together / swarm.
Mexico,#NiUnaMenos,#NiUnaMenos,niunamenos,word,\bniunamenos\b,Support / Adjacent,Support,Latin American movement against femicide and violence against women; often overlaps with #MeToo-adjacent activism. Translation/Gloss: Not one woman less.
Mexico,#NoMeCuidanMeViolan,#NoMeCuidanMeViolan,nomecuidanmeviolan,word,\bnomecuidanmeviolan\b,Support,Support,"'They don't protect me, they rape me', Aug 2019 glitter protests after police rape allegations in CDMX."
Mexico,#SiMeMatan,#SiMeMatan,simematan,word,\bsimematan\b,Support,Support,"'If they kill me', May 2017, after authorities victim-blamed murdered student Lesvy Berlín Rivera."
Mexico,#UnDiaSinNosotras,#UnDiaSinNosotras,undiasinnosotras,word,\bundiasinnosotras\b,Support,Support,"Mar 9 2020 national women's strike after femicides (Ingrid Escamilla, Fátima)."
Mexico,#YoSíTeCreo,#YoSíTeCreo,yosítecreo,substr,,Support / Solidarity,Support,Spanish solidarity tag/phrase used around sexual-violence testimony and belief of survivors. Translation/Gloss: I do believe you.
Mexico,#YoTambién,#YoTambién,yotambién,substr,,Support / Translation,Support,Spanish-language equivalent of #MeToo; documented in global/regional lists. Translation/Gloss: Me too.
Mexico,AMLO vs feministas / denuncias anónimas,AMLO vs feministas,amlo vs feministas,word,\bamlo\ vs\ feministas\b,Backlash,Backlash,President López Obrador's dismissals of feminist protests plus post-Vega Gil criticism of anonymous accusations form the main backlash discourse.
Mexico,AMLO vs feministas / denuncias anónimas,denuncias anónimas,denuncias anónimas,substr,,Backlash,Backlash,President López Obrador's dismissals of feminist protests plus post-Vega Gil criticism of anonymous accusations form the main backlash discourse.
Mexico,acoso sexual,acoso sexual,acoso sexual,word,\bacoso\ sexual\b,Support / Search Term,Support,Spanish publication/search keyword. Translation/Gloss: sexual harassment.
Moldova,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Moldova,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Moldova,#ȘiEu,#ȘiEu,șieu,substr,,Support / Translation,Support,Romanian equivalent of #MeToo. Translation/Gloss: Me too.
Moldova,hărțuire sexuală,hărțuire sexuală,hărțuire sexuală,substr,,Support / Search Term,Support,Romanian publication/search keyword. Translation/Gloss: sexual harassment.
Monaco,#BalanceTonPorc,#BalanceTonPorc,balancetonporc,word,\bbalancetonporc\b,Support / Adjacent,Support,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.
Monaco,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Monaco,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Monaco,#MoiAussi,#MoiAussi,moiaussi,word,\bmoiaussi\b,Support / Translation,Support,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too."
Monaco,#NousToutes,#NousToutes,noustoutes,word,\bnoustoutes\b,Support / Adjacent,Support,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.
Monaco,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,substr,,Support / Search Term,Support,French publication/search keyword. Translation/Gloss: sexual harassment.
Mongolia,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Mongolia,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Mongolia,#MeToo (limited),#MeToo (limited),metoo (limited),word,\bmetoo\ \(limited\)\b,Support,Support,Scattered 2018 usage reported; no well-documented sustained national wave - verify in corpus before weighting.
Mongolia,#БиЧБас,#БиЧБас,бичбас,substr,,Support / Translation,Support,Mongolian equivalent/search term for #MeToo. Translation/Gloss: Me too.
Mongolia,бэлгийн дарамт,бэлгийн дарамт,бэлгийн дарамт,substr,,Support / Search Term,Support,Mongolian publication/search keyword. Translation/Gloss: sexual harassment.
Montenegro,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Montenegro,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Montenegro,#NisamTražila,#NisamTražila,nisamtražila,substr,,Support / Adjacent,Support,Western Balkan survivor-support initiative responding to sexual violence disclosures. Translation/Gloss: I didn't ask for it.
Montenegro,#nisamprijavila,#nisamprijavila,nisamprijavila,word,\bnisamprijavila\b,Support / Adjacent,Support,Western Balkan hashtag where women recounted sexual abuse/harassment and barriers to reporting. Translation/Gloss: I did not report.
Montenegro,seksualno uznemiravanje,seksualno uznemiravanje,seksualno uznemiravanje,word,\bseksualno\ uznemiravanje\b,Support / Search Term,Support,Bosnian/Croatian/Serbian search keyword. Translation/Gloss: sexual harassment.
Montserrat,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
Montserrat,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Montserrat,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Montserrat,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
Montserrat,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
Montserrat,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
Morocco,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Morocco,#Masaktach,#Masaktach,masaktach,word,\bmasaktach\b,Support,Support,"'I will not be silent', Oct 2018, after the Khadija Okkarou kidnapping/torture case; campaign also targeted radio play of singer Saad Lamjarred (charged with rape in France, later convicted)."
Morocco,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Morocco,#MosqueMeToo,#MosqueMeToo,mosquemetoo,word,\bmosquemetoo\b,Support / Adjacent,Support,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts."
Morocco,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,substr,,Support / Translation,Support,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.
Morocco,#أنا_كمان,#أنا_كمان,أنا_كمان,substr,,Support / Translation,Support,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.
Morocco,Saad Lamjarred / Khadija Okkarou,Saad Lamjarred,saad lamjarred,word,\bsaad\ lamjarred\b,Support / Cases,Support,The two anchor cases of the Moroccan wave; heavy victim-blaming of Khadija = backlash thread.
Morocco,Saad Lamjarred / Khadija Okkarou,Khadija Okkarou,khadija okkarou,word,\bkhadija\ okkarou\b,Support / Cases,Support,The two anchor cases of the Moroccan wave; heavy victim-blaming of Khadija = backlash thread.
Morocco,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: sexual harassment.
Morocco,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: violence against women.
Mozambique,#ChegaDeFiuFiu,#ChegaDeFiuFiu,chegadefiufiu,word,\bchegadefiufiu\b,Support / Adjacent,Support,Brazil-origin anti-street-harassment campaign; relevant for Portuguese-language searches. Translation/Gloss: Enough with catcalling.
Mozambique,#EuTambém,#EuTambém,eutambém,substr,,Support / Translation,Support,Portuguese equivalent of #MeToo. Translation/Gloss: Me too.
Mozambique,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Mozambique,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Mozambique,#PrimeiroAssédio,#PrimeiroAssédio,primeiroassédio,substr,,Support / Adjacent,Support,Brazil-origin hashtag where women shared first harassment experiences. Translation/Gloss: First harassment.
Mozambique,assédio sexual,assédio sexual,assédio sexual,substr,,Support / Search Term,Support,Portuguese publication/search keyword. Translation/Gloss: sexual harassment.
Myanmar,#MeToo (limited),#MeToo (limited),metoo (limited),word,\bmetoo\ \(limited\)\b,Support,Support,Very limited uptake; activists used English tag; defamation risk suppresses naming.
Myanmar,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Myanmar,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Myanmar,လိင်ပိုင်းဆိုင်ရာ နှောင့်ယှက်မှု,လိင်ပိုင်းဆိုင်ရာ နှောင့်ယှက်မှု,လိင်ပိုင်းဆိုင်ရာ နှောင့်ယှက်မှု,substr,,Support / Search Term,Support,Burmese publication/search keyword. Translation/Gloss: sexual harassment.
Namibia,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
Namibia,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Namibia,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Namibia,#ShutItAllDown,#ShutItAllDown,shutitalldown,word,\bshutitalldown\b,Support,Support,Oct 2020 youth-led protests against SGBV after the death of Shannon Wasserfall; demands for a state of emergency on femicide.
Namibia,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
Namibia,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
